user_id,app,item_id,item_label,dimension,raw_value_1_7,score_minus3_plus3,positive_side
U15,Deliveroo,17,Sicuro/Insicuro,Affidabilità/controllo,3,1,left
U15,Deliveroo,18,Attivante/Soporifero,Stimolazione,4,0,left
U15,Deliveroo,19,Conforme alle Aspettative/Non Conforme alle Aspettative,Affidabilità/controllo,3,1,left
U15,Deliveroo,20,Inefficiente/Efficiente,Efficienza,4,0,right
U15,Deliveroo,21,Chiaro/Confuso,Comprensibilità,3,1,left
U15,Deliveroo,22,Non Pragmatico/Pragmatico,Efficienza,4,0,right
U15,Deliveroo,23,Ordinato/Sovraccarico,Efficienza,4,0,left
U15,Deliveroo,24,Invitante/Non Invitante,Attrattività,4,0,left
U15,Deliveroo,25,Congeniale/Ostile,Attrattività,4,0,left
U15,Deliveroo,26,Conservativo/Innovativo,Novità,3,-1,right
U15,Glovo,1,Fastidioso/Piacevole,Attrattività,5,1,right
U15,Glovo,2,Incomprensibile/Comprensibile,Comprensibilità,6,2,right
U15,Glovo,3,Creativo/Privo di Fantasia,Novità,4,0,left
U15,Glovo,4,Facile da Apprendere/Difficile da Apprendere,Comprensibilità,6,-2,left
U15,Glovo,5,di Grande Valore/di Poco Valore,Stimolazione,6,-2,left
U15,Glovo,6,Noioso/Appassionante,Stimolazione,4,0,right
U15,Glovo,7,Non Interessante/Interessante,Stimolazione,4,0,right
U15,Glovo,8,Imprevedibile/Prevedibile,Affidabilità/controllo,6,2,right
U15,Glovo,9,Veloce/Lento,Efficienza,4,0,left
U15,Glovo,10,Originale/Convenzionale,Novità,4,0,left
U15,Glovo,11,Ostruttivo/di Supporto,Affidabilità/controllo,5,1,right
U15,Glovo,12,Buono/Scarso,Attrattività,3,1,left
U15,Glovo,13,Complicato/Facile,Comprensibilità,6,2,right
U15,Glovo,14,Repellente/Attraente,Attrattività,4,0,right
U15,Glovo,15,Usuale/Moderno,Novità,5,1,right
U15,Glovo,16,Sgradevole/Gradevole,Attrattività,5,1,right
U15,Glovo,17,Sicuro/Insicuro,Affidabilità/controllo,2,2,left
U15,Glovo,18,Attivante/Soporifero,Stimolazione,4,0,left
U15,Glovo,19,Conforme alle Aspettative/Non Conforme alle Aspettative,Affidabilità/controllo,2,2,left
U15,Glovo,20,Inefficiente/Efficiente,Efficienza,5,1,right
U15,Glovo,21,Chiaro/Confuso,Comprensibilità,4,0,left
U15,Glovo,22,Non Pragmatico/Pragmatico,Efficienza,4,0,right
U15,Glovo,23,Ordinato/Sovraccarico,Efficienza,4,0,left
U15,Glovo,24,Invitante/Non Invitante,Attrattività,4,0,left
U15,Glovo,25,Congeniale/Ostile,Attrattività,3,1,left
U15,Glovo,26,Conservativo/Innovativo,Novità,4,0,right
U16,Deliveroo,1,Fastidioso/Piacevole,Attrattività,4,0,right
U16,Deliveroo,2,Incomprensibile/Comprensibile,Comprensibilità,5,1,right
U16,Deliveroo,3,Creativo/Privo di Fantasia,Novità,4,0,left
U16,Deliveroo,4,Facile da Apprendere/Difficile da Apprendere,Comprensibilità,4,0,left
U16,Deliveroo,5,di Grande Valore/di Poco Valore,Stimolazione,5,-1,left
U16,Deliveroo,6,Noioso/Appassionante,Stimolazione,3,-1,right
U16,Deliveroo,7,Non Interessante/Interessante,Stimolazione,3,-1,right
U16,Deliveroo,8,Imprevedibile/Prevedibile,Affidabilità/controllo,6,2,right
U16,Deliveroo,9,Veloce/Lento,Efficienza,4,0,left
U16,Deliveroo,10,Originale/Convenzionale,Novità,6,-2,left
U16,Deliveroo,11,Ostruttivo/di Supporto,Affidabilità/controllo,5,1,right
U16,Deliveroo,12,Buono/Scarso,Attrattività,3,1,left
U16,Deliveroo,13,Complicato/Facile,Comprensibilità,6,2,right
U16,Deliveroo,14,Repellente/Attraente,Attrattività,4,0,right
U16,Deliveroo,15,Usuale/Moderno,Novità,2,-2,right
U16,Deliveroo,16,Sgradevole/Gradevole,Attrattività,4,0,right
U16,Deliveroo,17,Sicuro/Insicuro,Affidabilità/controllo,2,2,left
U16,Deliveroo,18,Attivante/Soporifero,Stimolazione,4,0,left
U16,Deliveroo,19,Conforme alle Aspettative/Non Conforme alle Aspettative,Affidabilità/controllo,2,2,left
U16,Deliveroo,20,Inefficiente/Efficiente,Efficienza,4,0,right
U16,Deliveroo,21,Chiaro/Confuso,Comprensibilità,5,-1,left
U16,Deliveroo,22,Non Pragmatico/Pragmatico,Efficienza,4,0,right
U16,Deliveroo,23,Ordinato/Sovraccarico,Efficienza,6,-2,left
U16,Deliveroo,24,Invitante/Non Invitante,Attrattività,5,-1,left
U16,Deliveroo,25,Congeniale/Ostile,Attrattività,4,0,left
U16,Deliveroo,26,Conservativo/Innovativo,Novità,3,-1,right
U16,Glovo,1,Fastidioso/Piacevole,Attrattività,5,1,right
U16,Glovo,2,Incomprensibile/Comprensibile,Comprensibilità,5,1,right
U16,Glovo,3,Creativo/Privo di Fantasia,Novità,4,0,left
U16,Glovo,4,Facile da Apprendere/Difficile da Apprendere,Comprensibilità,5,-1,left
U16,Glovo,5,di Grande Valore/di Poco Valore,Stimolazione,5,-1,left
U16,Glovo,6,Noioso/Appassionante,Stimolazione,4,0,right
U16,Glovo,7,Non Interessante/Interessante,Stimolazione,4,0,right
U16,Glovo,8,Imprevedibile/Prevedibile,Affidabilità/controllo,6,2,right
U16,Glovo,9,Veloce/Lento,Efficienza,4,0,left
U16,Glovo,10,Originale/Convenzionale,Novità,3,1,left
U16,Glovo,11,Ostruttivo/di Supporto,Affidabilità/controllo,4,0,right
U16,Glovo,12,Buono/Scarso,Attrattività,3,1,left
U16,Glovo,13,Complicato/Facile,Comprensibilità,5,1,right
U16,Glovo,14,Repellente/Attraente,Attrattività,4,0,right
U16,Glovo,15,Usuale/Moderno,Novità,5,1,right
U16,Glovo,16,Sgradevole/Gradevole,Attrattività,4,0,right
U16,Glovo,17,Sicuro/Insicuro,Affidabilità/controllo,2,2,left
U16,Glovo,18,Attivante/Soporifero,Stimolazione,4,0,left
U16,Glovo,19,Conforme alle Aspettative/Non Conforme alle Aspettative,Affidabilità/controllo,2,2,left
U16,Glovo,20,Inefficiente/Efficiente,Efficienza,5,1,right
U16,Glovo,21,Chiaro/Confuso,Comprensibilità,4,0,left
U16,Glovo,22,Non Pragmatico/Pragmatico,Efficienza,4,0,right
U16,Glovo,23,Ordinato/Sovraccarico,Efficienza,4,0,left
U16,Glovo,24,Invitante/Non Invitante,Attrattività,3,1,left
U16,Glovo,25,Congeniale/Ostile,Attrattività,3,1,left
U16,Glovo,26,Conservativo/Innovativo,Novità,4,0,right
U17,Deliveroo,1,Fastidioso/Piacevole,Attrattività,3,-1,right
U17,Deliveroo,2,Incomprensibile/Comprensibile,Comprensibilità,4,0,right
U17,Deliveroo,3,Creativo/Privo di Fantasia,Novità,3,1,left
U17,Deliveroo,4,Facile da Apprendere/Difficile da Apprendere,Comprensibilità,5,-1,left
U17,Deliveroo,5,di Grande Valore/di Poco Valore,Stimolazione,4,0,left
U17,Deliveroo,6,Noioso/Appassionante,Stimolazione,4,0,right
U17,Deliveroo,7,Non Interessante/Interessante,Stimolazione,3,-1,right
U17,Deliveroo,8,Imprevedibile/Prevedibile,Affidabilità/controllo,4,0,right
U17,Deliveroo,9,Veloce/Lento,Efficienza,5,-1,left
U17,Deliveroo,10,Originale/Convenzionale,Novità,5,-1,left
U17,Deliveroo,11,Ostruttivo/di Supporto,Affidabilità/controllo,3,-1,right
U17,Deliveroo,12,Buono/Scarso,Attrattività,4,0,left
U17,Deliveroo,13,Complicato/Facile,Comprensibilità,3,-1,right
U17,Deliveroo,14,Repellente/Attraente,Attrattività,4,0,right
U17,Deliveroo,15,Usuale/Moderno,Novità,4,0,right
U17,Deliveroo,16,Sgradevole/Gradevole,Attrattività,4,0,right
U17,Deliveroo,17,Sicuro/Insicuro,Affidabilità/controllo,5,-1,left
U17,Deliveroo,18,Attivante/Soporifero,Stimolazione,3,1,left
U17,Deliveroo,19,Conforme alle Aspettative/Non Conforme alle Aspettative,Affidabilità/controllo,4,0,left
U17,Deliveroo,20,Inefficiente/Efficiente,Efficienza,5,1,right
U17,Deliveroo,21,Chiaro/Confuso,Comprensibilità,5,-1,left
U17,Deliveroo,22,Non Pragmatico/Pragmatico,Efficienza,3,-1,right
U17,Deliveroo,23,Ordinato/Sovraccarico,Efficienza,3,1,left
U17,Deliveroo,24,Invitante/Non Invitante,Attrattività,4,0,left
U17,Deliveroo,25,Congeniale/Ostile,Attrattività,4,0,left
U17,Deliveroo,26,Conservativo/Innovativo,Novità,4,0,right
U17,Glovo,1,Fastidioso/Piacevole,Attrattività,5,1,right
U17,Glovo,2,Incomprensibile/Comprensibile,Comprensibilità,5,1,right
U17,Glovo,3,Creativo/Privo di Fantasia,Novità,3,1,left
U17,Glovo,4,Facile da Apprendere/Difficile da Apprendere,Comprensibilità,5,-1,left
U17,Glovo,5,di Grande Valore/di Poco Valore,Stimolazione,4,0,left
U17,Glovo,6,Noioso/Appassionante,Stimolazione,4,0,right
U17,Glovo,7,Non Interessante/Interessante,Stimolazione,4,0,right
U17,Glovo,8,Imprevedibile/Prevedibile,Affidabilità/controllo,5,1,right
U17,Glovo,9,Veloce/Lento,Efficienza,3,1,left
U17,Glovo,10,Originale/Convenzionale,Novità,4,0,left
U17,Glovo,11,Ostruttivo/di Supporto,Affidabilità/controllo,5,1,right
U17,Glovo,12,Buono/Scarso,Attrattività,3,1,left
U17,Glovo,13,Complicato/Facile,Comprensibilità,6,2,right
U17,Glovo,14,Repellente/Attraente,Attrattività,5,1,right
U17,Glovo,15,Usuale/Moderno,Novità,5,1,right
U17,Glovo,16,Sgradevole/Gradevole,Attrattività,5,1,right
U17,Glovo,17,Sicuro/Insicuro,Affidabilità/controllo,4,0,left
U17,Glovo,18,Attivante/Soporifero,Stimolazione,3,1,left
U17,Glovo,19,Conforme alle Aspettative/Non Conforme alle Aspettative,Affidabilità/controllo,3,1,left
U17,Glovo,20,Inefficiente/Efficiente,Efficienza,5,1,right
U17,Glovo,21,Chiaro/Confuso,Comprensibilità,3,1,left
U17,Glovo,22,Non Pragmatico/Pragmatico,Efficienza,4,0,right
U17,Glovo,23,Ordinato/Sovraccarico,Efficienza,5,-1,left
U17,Glovo,24,Invitante/Non Invitante,Attrattività,4,0,left
U17,Glovo,25,Congeniale/Ostile,Attrattività,5,-1,left
U17,Glovo,26,Conservativo/Innovativo,Novità,4,0,right
U18,Deliveroo,1,Fastidioso/Piacevole,Attrattività,2,-2,right
U18,Deliveroo,2,Incomprensibile/Comprensibile,Comprensibilità,6,2,right
U18,Deliveroo,3,Creativo/Privo di Fantasia,Novità,7,-3,left
U18,Deliveroo,4,Facile da Apprendere/Difficile da Apprendere,Comprensibilità,2,2,left
U18,Deliveroo,5,di Grande Valore/di Poco Valore,Stimolazione,4,0,left
U18,Deliveroo,6,Noioso/Appassionante,Stimolazione,4,0,right
U18,Deliveroo,7,Non Interessante/Interessante,Stimolazione,4,0,right
U18,Deliveroo,8,Imprevedibile/Prevedibile,Affidabilità/controllo,6,2,right
U18,Deliveroo,9,Veloce/Lento,Efficienza,5,-1,left
U18,Deliveroo,10,Originale/Convenzionale,Novità,7,-3,left
U18,Deliveroo,11,Ostruttivo/di Supporto,Affidabilità/controllo,5,1,right
U18,Deliveroo,12,Buono/Scarso,Attrattività,6,-2,left
U18,Deliveroo,13,Complicato/Facile,Comprensibilità,6,2,right
U18,Deliveroo,14,Repellente/Attraente,Attrattività,1,-3,right
U18,Deliveroo,15,Usuale/Moderno,Novità,3,-1,right
U18,Deliveroo,16,Sgradevole/Gradevole,Attrattività,2,-2,right
U18,Deliveroo,17,Sicuro/Insicuro,Affidabilità/controllo,3,1,left
U18,Deliveroo,18,Attivante/Soporifero,Stimolazione,7,-3,left
U18,Deliveroo,19,Conforme alle Aspettative/Non Conforme alle Aspettative,Affidabilità/controllo,2,2,left
U18,Deliveroo,20,Inefficiente/Efficiente,Efficienza,7,3,right
U18,Deliveroo,21,Chiaro/Confuso,Comprensibilità,4,0,left
U18,Deliveroo,22,Non Pragmatico/Pragmatico,Efficienza,3,-1,right
U18,Deliveroo,23,Ordinato/Sovraccarico,Efficienza,7,-3,left
U18,Deliveroo,24,Invitante/Non Invitante,Attrattività,5,-1,left
U18,Deliveroo,25,Congeniale/Ostile,Attrattività,6,-2,left
U18,Deliveroo,26,Conservativo/Innovativo,Novità,2,-2,right
U18,Glovo,1,Fastidioso/Piacevole,Attrattività,7,3,right
U18,Glovo,2,Incomprensibile/Comprensibile,Comprensibilità,7,3,right
U18,Glovo,3,Creativo/Privo di Fantasia,Novità,1,3,left
U18,Glovo,4,Facile da Apprendere/Difficile da Apprendere,Comprensibilità,1,3,left
U18,Glovo,5,di Grande Valore/di Poco Valore,Stimolazione,1,3,left
U18,Glovo,6,Noioso/Appassionante,Stimolazione,6,2,right
U18,Glovo,7,Non Interessante/Interessante,Stimolazione,5,1,right
U18,Glovo,8,Imprevedibile/Prevedibile,Affidabilità/controllo,7,3,right
U18,Glovo,9,Veloce/Lento,Efficienza,2,2,left
U18,Glovo,10,Originale/Convenzionale,Novità,1,3,left
U18,Glovo,11,Ostruttivo/di Supporto,Affidabilità/controllo,6,2,right
U18,Glovo,12,Buono/Scarso,Attrattività,2,2,left
U18,Glovo,13,Complicato/Facile,Comprensibilità,4,0,right
U18,Glovo,14,Repellente/Attraente,Attrattività,6,2,right
U18,Glovo,15,Usuale/Moderno,Novità,7,3,right
U18,Glovo,16,Sgradevole/Gradevole,Attrattività,6,2,right
U18,Glovo,17,Sicuro/Insicuro,Affidabilità/controllo,2,2,left
U18,Glovo,18,Attivante/Soporifero,Stimolazione,2,2,left
U18,Glovo,19,Conforme alle Aspettative/Non Conforme alle Aspettative,Affidabilità/controllo,1,3,left
U18,Glovo,20,Inefficiente/Efficiente,Efficienza,4,0,right
U18,Glovo,21,Chiaro/Confuso,Comprensibilità,3,1,left
U18,Glovo,22,Non Pragmatico/Pragmatico,Efficienza,3,-1,right
U18,Glovo,23,Ordinato/Sovraccarico,Efficienza,1,3,left
U18,Glovo,24,Invitante/Non Invitante,Attrattività,1,3,left
U18,Glovo,25,Congeniale/Ostile,Attrattività,2,2,left
U18,Glovo,26,Conservativo/Innovativo,Novità,7,3,right
U19,Deliveroo,1,Fastidioso/Piacevole,Attrattività,4,0,right
U19,Deliveroo,2,Incomprensibile/Comprensibile,Comprensibilità,5,1,right
U19,Deliveroo,3,Creativo/Privo di Fantasia,Novità,5,-1,left
U19,Deliveroo,4,Facile da Apprendere/Difficile da Apprendere,Comprensibilità,3,1,left
U19,Deliveroo,5,di Grande Valore/di Poco Valore,Stimolazione,2,2,left
U19,Deliveroo,6,Noioso/Appassionante,Stimolazione,4,0,right
U19,Deliveroo,7,Non Interessante/Interessante,Stimolazione,4,0,right
U19,Deliveroo,8,Imprevedibile/Prevedibile,Affidabilità/controllo,5,1,right
U19,Deliveroo,9,Veloce/Lento,Efficienza,3,1,left
U19,Deliveroo,10,Originale/Convenzionale,Novità,5,-1,left
U19,Deliveroo,11,Ostruttivo/di Supporto,Affidabilità/controllo,6,2,right
U19,Deliveroo,12,Buono/Scarso,Attrattività,3,1,left
U19,Deliveroo,13,Complicato/Facile,Comprensibilità,5,1,right
U19,Deliveroo,14,Repellente/Attraente,Attrattività,4,0,right
U19,Deliveroo,15,Usuale/Moderno,Novità,4,0,right
U19,Deliveroo,16,Sgradevole/Gradevole,Attrattività,4,0,right
U19,Deliveroo,17,Sicuro/Insicuro,Affidabilità/controllo,4,0,left
U19,Deliveroo,18,Attivante/Soporifero,Stimolazione,4,0,left
U19,Deliveroo,19,Conforme alle Aspettative/Non Conforme alle Aspettative,Affidabilità/controllo,2,2,left
U19,Deliveroo,20,Inefficiente/Efficiente,Efficienza,5,1,right
U19,Deliveroo,21,Chiaro/Confuso,Comprensibilità,3,1,left
U19,Deliveroo,22,Non Pragmatico/Pragmatico,Efficienza,5,1,right
U19,Deliveroo,23,Ordinato/Sovraccarico,Efficienza,4,0,left
U19,Deliveroo,24,Invitante/Non Invitante,Attrattività,4,0,left
U19,Deliveroo,25,Congeniale/Ostile,Attrattività,2,2,left
U19,Deliveroo,26,Conservativo/Innovativo,Novità,4,0,right
U19,Glovo,1,Fastidioso/Piacevole,Attrattività,4,0,right
U19,Glovo,2,Incomprensibile/Comprensibile,Comprensibilità,6,2,right
U19,Glovo,3,Creativo/Privo di Fantasia,Novità,3,1,left
U19,Glovo,4,Facile da Apprendere/Difficile da Apprendere,Comprensibilità,2,2,left
U19,Glovo,5,di Grande Valore/di Poco Valore,Stimolazione,3,1,left
U19,Glovo,6,Noioso/Appassionante,Stimolazione,4,0,right
U19,Glovo,7,Non Interessante/Interessante,Stimolazione,4,0,right
U19,Glovo,8,Imprevedibile/Prevedibile,Affidabilità/controllo,6,2,right
U19,Glovo,9,Veloce/Lento,Efficienza,2,2,left
U19,Glovo,10,Originale/Convenzionale,Novità,3,1,left
U19,Glovo,11,Ostruttivo/di Supporto,Affidabilità/controllo,5,1,right
U19,Glovo,12,Buono/Scarso,Attrattività,3,1,left
U19,Glovo,13,Complicato/Facile,Comprensibilità,6,2,right
U19,Glovo,14,Repellente/Attraente,Attrattività,4,0,right
U19,Glovo,15,Usuale/Moderno,Novità,5,1,right
U19,Glovo,16,Sgradevole/Gradevole,Attrattività,5,1,right
U19,Glovo,17,Sicuro/Insicuro,Affidabilità/controllo,4,0,left
U19,Glovo,18,Attivante/Soporifero,Stimolazione,4,0,left
U19,Glovo,19,Conforme alle Aspettative/Non Conforme alle Aspettative,Affidabilità/controllo,2,2,left
U19,Glovo,20,Inefficiente/Efficiente,Efficienza,6,2,right
U19,Glovo,21,Chiaro/Confuso,Comprensibilità,2,2,left
U19,Glovo,22,Non Pragmatico/Pragmatico,Efficienza,5,1,right
U19,Glovo,23,Ordinato/Sovraccarico,Efficienza,4,0,left
U19,Glovo,24,Invitante/Non Invitante,Attrattività,3,1,left
U19,Glovo,25,Congeniale/Ostile,Attrattività,3,1,left
U19,Glovo,26,Conservativo/Innovativo,Novità,5,1,right
U20,Deliveroo,1,Fastidioso/Piacevole,Attrattività,4,0,right
U20,Deliveroo,2,Incomprensibile/Comprensibile,Comprensibilità,4,0,right
U20,Deliveroo,3,Creativo/Privo di Fantasia,Novità,5,-1,left
U20,Deliveroo,4,Facile da Apprendere/Difficile da Apprendere,Comprensibilità,3,1,left
U20,Deliveroo,5,di Grande Valore/di Poco Valore,Stimolazione,6,-2,left
U20,Deliveroo,6,Noioso/Appassionante,Stimolazione,2,-2,right
U20,Deliveroo,7,Non Interessante/Interessante,Stimolazione,3,-1,right
U20,Deliveroo,8,Imprevedibile/Prevedibile,Affidabilità/controllo,4,0,right
U20,Deliveroo,9,Veloce/Lento,Efficienza,3,1,left
U20,Deliveroo,10,Originale/Convenzionale,Novità,5,-1,left
U20,Deliveroo,11,Ostruttivo/di Supporto,Affidabilità/controllo,5,1,right
U20,Deliveroo,12,Buono/Scarso,Attrattività,5,-1,left
U20,Deliveroo,13,Complicato/Facile,Comprensibilità,4,0,right
U20,Deliveroo,14,Repellente/Attraente,Attrattività,4,0,right
U20,Deliveroo,15,Usuale/Moderno,Novità,3,-1,right
U20,Deliveroo,16,Sgradevole/Gradevole,Attrattività,5,1,right
U20,Deliveroo,17,Sicuro/Insicuro,Affidabilità/controllo,3,1,left
U20,Deliveroo,18,Attivante/Soporifero,Stimolazione,4,0,left
U20,Deliveroo,19,Conforme alle Aspettative/Non Conforme alle Aspettative,Affidabilità/controllo,3,1,left
U20,Deliveroo,20,Inefficiente/Efficiente,Efficienza,3,-1,right
U20,Deliveroo,21,Chiaro/Confuso,Comprensibilità,5,-1,left
U20,Deliveroo,22,Non Pragmatico/Pragmatico,Efficienza,3,-1,right
U20,Deliveroo,23,Ordinato/Sovraccarico,Efficienza,5,-1,left
U20,Deliveroo,24,Invitante/Non Invitante,Attrattività,5,-1,left
U20,Deliveroo,25,Congeniale/Ostile,Attrattività,3,1,left
U20,Deliveroo,26,Conservativo/Innovativo,Novità,4,0,right
U20,Glovo,1,Fastidioso/Piacevole,Attrattività,5,1,right
U20,Glovo,2,Incomprensibile/Comprensibile,Comprensibilità,6,2,right
U20,Glovo,3,Creativo/Privo di Fantasia,Novità,4,0,left
U20,Glovo,4,Facile da Apprendere/Difficile da Apprendere,Comprensibilità,3,1,left
U20,Glovo,5,di Grande Valore/di Poco Valore,Stimolazione,4,0,left
U20,Glovo,6,Noioso/Appassionante,Stimolazione,4,0,right
U20,Glovo,7,Non Interessante/Interessante,Stimolazione,3,-1,right
U20,Glovo,8,Imprevedibile/Prevedibile,Affidabilità/controllo,5,1,right
U20,Glovo,9,Veloce/Lento,Efficienza,3,1,left
U20,Glovo,10,Originale/Convenzionale,Novità,4,0,left
U20,Glovo,11,Ostruttivo/di Supporto,Affidabilità/controllo,5,1,right
U20,Glovo,12,Buono/Scarso,Attrattività,3,1,left
U20,Glovo,13,Complicato/Facile,Comprensibilità,6,2,right
U20,Glovo,14,Repellente/Attraente,Attrattività,4,0,right
U20,Glovo,15,Usuale/Moderno,Novità,3,-1,right
U20,Glovo,16,Sgradevole/Gradevole,Attrattività,5,1,right
U20,Glovo,17,Sicuro/Insicuro,Affidabilità/controllo,5,-1,left
U20,Glovo,18,Attivante/Soporifero,Stimolazione,4,0,left
U20,Glovo,19,Conforme alle Aspettative/Non Conforme alle Aspettative,Affidabilità/controllo,3,1,left
U20,Glovo,20,Inefficiente/Efficiente,Efficienza,6,2,right
U20,Glovo,21,Chiaro/Confuso,Comprensibilità,3,1,left
U20,Glovo,22,Non Pragmatico/Pragmatico,Efficienza,5,1,right
U20,Glovo,23,Ordinato/Sovraccarico,Efficienza,3,1,left
U20,Glovo,24,Invitante/Non Invitante,Attrattività,4,0,left
U20,Glovo,25,Congeniale/Ostile,Attrattività,3,1,left
U20,Glovo,26,Conservativo/Innovativo,Novità,4,0,right
U21,Deliveroo,1,Fastidioso/Piacevole,Attrattività,5,1,right
U21,Deliveroo,2,Incomprensibile/Comprensibile,Comprensibilità,4,0,right
U21,Deliveroo,3,Creativo/Privo di Fantasia,Novità,4,0,left
U21,Deliveroo,4,Facile da Apprendere/Difficile da Apprendere,Comprensibilità,5,-1,left
U21,Deliveroo,5,di Grande Valore/di Poco Valore,Stimolazione,4,0,left
U21,Deliveroo,6,Noioso/Appassionante,Stimolazione,4,0,right
U21,Deliveroo,7,Non Interessante/Interessante,Stimolazione,4,0,right
U21,Deliveroo,8,Imprevedibile/Prevedibile,Affidabilità/controllo,6,2,right
U21,Deliveroo,9,Veloce/Lento,Efficienza,5,-1,left
U21,Deliveroo,10,Originale/Convenzionale,Novità,5,-1,left
U21,Deliveroo,11,Ostruttivo/di Supporto,Affidabilità/controllo,5,1,right
U21,Deliveroo,12,Buono/Scarso,Attrattività,3,1,left
U21,Deliveroo,13,Complicato/Facile,Comprensibilità,5,1,right
U21,Deliveroo,14,Repellente/Attraente,Attrattività,5,1,right
U21,Deliveroo,15,Usuale/Moderno,Novità,3,-1,right
U21,Deliveroo,16,Sgradevole/Gradevole,Attrattività,5,1,right
U21,Deliveroo,17,Sicuro/Insicuro,Affidabilità/controllo,3,1,left
U21,Deliveroo,18,Attivante/Soporifero,Stimolazione,4,0,left
U21,Deliveroo,19,Conforme alle Aspettative/Non Conforme alle Aspettative,Affidabilità/controllo,2,2,left
U21,Deliveroo,20,Inefficiente/Efficiente,Efficienza,5,1,right
U21,Deliveroo,21,Chiaro/Confuso,Comprensibilità,3,1,left
U21,Deliveroo,22,Non Pragmatico/Pragmatico,Efficienza,5,1,right
U21,Deliveroo,23,Ordinato/Sovraccarico,Efficienza,3,1,left
U21,Deliveroo,24,Invitante/Non Invitante,Attrattività,4,0,left
U21,Deliveroo,25,Congeniale/Ostile,Attrattività,3,1,left
U21,Deliveroo,26,Conservativo/Innovativo,Novità,2,-2,right
U21,Glovo,1,Fastidioso/Piacevole,Attrattività,5,1,right
U21,Glovo,2,Incomprensibile/Comprensibile,Comprensibilità,5,1,right
U21,Glovo,3,Creativo/Privo di Fantasia,Novità,3,1,left
U21,Glovo,4,Facile da Apprendere/Difficile da Apprendere,Comprensibilità,2,2,left
U21,Glovo,5,di Grande Valore/di Poco Valore,Stimolazione,3,1,left
U21,Glovo,6,Noioso/Appassionante,Stimolazione,4,0,right
U21,Glovo,7,Non Interessante/Interessante,Stimolazione,5,1,right
U21,Glovo,8,Imprevedibile/Prevedibile,Affidabilità/controllo,5,1,right
U21,Glovo,9,Veloce/Lento,Efficienza,2,2,left
U21,Glovo,10,Originale/Convenzionale,Novità,5,-1,left
U21,Glovo,11,Ostruttivo/di Supporto,Affidabilità/controllo,5,1,right
U21,Glovo,12,Buono/Scarso,Attrattività,2,2,left
U21,Glovo,13,Complicato/Facile,Comprensibilità,6,2,right
U21,Glovo,14,Repellente/Attraente,Attrattività,5,1,right
U21,Glovo,15,Usuale/Moderno,Novità,5,1,right
U21,Glovo,16,Sgradevole/Gradevole,Attrattività,5,1,right
U21,Glovo,17,Sicuro/Insicuro,Affidabilità/controllo,2,2,left
U21,Glovo,18,Attivante/Soporifero,Stimolazione,3,1,left
U21,Glovo,19,Conforme alle Aspettative/Non Conforme alle Aspettative,Affidabilità/controllo,2,2,left
U21,Glovo,20,Inefficiente/Efficiente,Efficienza,5,1,right
U21,Glovo,21,Chiaro/Confuso,Comprensibilità,2,2,left
U21,Glovo,22,Non Pragmatico/Pragmatico,Efficienza,5,1,right
U21,Glovo,23,Ordinato/Sovraccarico,Efficienza,3,1,left
U21,Glovo,24,Invitante/Non Invitante,Attrattività,3,1,left
U21,Glovo,25,Congeniale/Ostile,Attrattività,2,2,left
U21,Glovo,26,Conservativo/Innovativo,Novità,5,1,right
U22,Deliveroo,1,Fastidioso/Piacevole,Attrattività,6,2,right
U22,Deliveroo,2,Incomprensibile/Comprensibile,Comprensibilità,7,3,right
U22,Deliveroo,3,Creativo/Privo di Fantasia,Novità,2,2,left
U22,Deliveroo,4,Facile da Apprendere/Difficile da Apprendere,Comprensibilità,1,3,left
U22,Deliveroo,5,di Grande Valore/di Poco Valore,Stimolazione,3,1,left
U22,Deliveroo,6,Noioso/Appassionante,Stimolazione,6,2,right
U22,Deliveroo,7,Non Interessante/Interessante,Stimolazione,7,3,right
U22,Deliveroo,8,Imprevedibile/Prevedibile,Affidabilità/controllo,4,0,right
U22,Deliveroo,9,Veloce/Lento,Efficienza,2,2,left
U22,Deliveroo,10,Originale/Convenzionale,Novità,2,2,left
U22,Deliveroo,11,Ostruttivo/di Supporto,Affidabilità/controllo,6,2,right
U22,Deliveroo,12,Buono/Scarso,Attrattività,1,3,left
U22,Deliveroo,13,Complicato/Facile,Comprensibilità,7,3,right
U22,Deliveroo,14,Repellente/Attraente,Attrattività,6,2,right
U22,Deliveroo,15,Usuale/Moderno,Novità,6,2,right
U22,Deliveroo,16,Sgradevole/Gradevole,Attrattività,6,2,right
U22,Deliveroo,17,Sicuro/Insicuro,Affidabilità/controllo,1,3,left
U22,Deliveroo,18,Attivante/Soporifero,Stimolazione,2,2,left
U22,Deliveroo,19,Conforme alle Aspettative/Non Conforme alle Aspettative,Affidabilità/controllo,1,3,left
U22,Deliveroo,20,Inefficiente/Efficiente,Efficienza,7,3,right
U22,Deliveroo,21,Chiaro/Confuso,Comprensibilità,1,3,left
U22,Deliveroo,22,Non Pragmatico/Pragmatico,Efficienza,6,2,right
U22,Deliveroo,23,Ordinato/Sovraccarico,Efficienza,2,2,left
U22,Deliveroo,24,Invitante/Non Invitante,Attrattività,2,2,left
U22,Deliveroo,25,Congeniale/Ostile,Attrattività,2,2,left
U22,Deliveroo,26,Conservativo/Innovativo,Novità,6,2,right
